year,age,school,group,topic,count
2018,010,6,2,154300,..C
2018,010,6,9,154300,0
2018,010,9,1,154300,..C
2018,010,9,2,154300,..C
2018,010,9,9,154300,0
2018,010,77,1,154300,27
2018,010,77,2,154300,24
2018,010,77,9,154300,51
2018,010,9999,1,154300,27
2018,010,9999,2,154300,24
2018,010,9999,9,154300,51
2018,010,1,1,154400,..C
2018,010,1,2,154400,..C
2018,010,1,9,154400,6
2018,010,2,1,154400,9
2018,010,2,2,154400,9
2018,010,2,9,154400,18
2018,010,3,1,154400,24
2018,010,3,2,154400,27
2018,010,3,9,154400,51
2018,010,4,1,154400,..C
2018,010,4,2,154400,..C
2018,010,4,9,154400,3
2018,010,5,1,154400,..C
2018,010,5,2,154400,..C
2018,010,5,9,154400,0
2018,010,6,1,154400,..C
2018,010,6,2,154400,..C
2018,010,6,9,154400,0
2018,010,9,1,154400,..C
2018,010,9,2,154400,..C
2018,010,9,9,154400,0
2018,010,77,1,154400,30
2018,010,77,2,154400,33
2018,010,77,9,154400,63
2018,010,9999,1,154400,30
2018,010,9999,2,154400,33
2018,010,9999,9,154400,63
2018,010,1,1,154500,..C
2018,010,1,2,154500,6
2018,010,1,9,154500,9
2018,010,2,1,154500,..C
2018,010,2,2,154500,..C
2018,010,2,9,154500,3
2018,010,3,1,154500,..C
2018,010,3,2,154500,..C
2018,010,3,9,154500,3
2018,010,4,1,154500,6
2018,010,4,2,154500,..C
2018,010,4,9,154500,12
2018,010,5,1,154500,..C
2018,010,5,2,154500,..C
2018,010,5,9,154500,3
2018,010,6,1,154500,..C
2018,010,6,2,154500,..C
2018,010,6,9,154500,0
2018,010,9,1,154500,..C
2018,010,9,2,154500,..C
2018,010,9,9,154500,0
2018,010,77,1,154500,12
2018,010,77,2,154500,9
2018,010,77,9,154500,21
2018,010,9999,1,154500,12
2018,010,9999,2,154500,9
2018,010,9999,9,154500,21
2018,010,1,1,154600,..C
2018,010,1,2,154600,..C
2018,010,1,9,154600,..C
2018,010,2,1,154600,..C
2018,010,2,2,154600,..C
2018,010,2,9,154600,..C
2018,010,3,1,154600,..C
2018,010,3,2,154600,..C
2018,010,3,9,154600,..C
2018,010,4,1,154600,..C
2018,010,4,2,154600,..C
2018,010,4,9,154600,..C
2018,010,5,1,154600,..C
2018,010,5,2,154600,..C
2018,010,5,9,154600,..C
2018,010,6,1,154600,..C
2018,010,6,2,154600,..C
2018,010,6,9,154600,..C
2018,010,9,1,154600,..C
2018,010,9,2,154600,..C
2018,010,9,9,154600,..C
2018,010,77,1,154600,..C
2018,010,77,2,154600,..C
2018,010,77,9,154600,..C
2018,010,9999,1,154600,..C
2018,010,9999,2,154600,..C
2018,010,9999,9,154600,..C
2018,010,1,1,154700,12
2018,010,1,2,154700,9
2018,010,1,9,154700,18
2018,010,2,1,154700,..C
2018,010,2,2,154700,..C
2018,010,2,9,154700,3
2018,010,3,1,154700,..C
2018,010,3,2,154700,..C
2018,010,3,9,154700,0
2018,010,4,1,154700,6
2018,010,4,2,154700,15
2018,010,4,9,154700,21
2018,010,5,1,154700,..C
2018,010,5,2,154700,..C
2018,010,5,9,154700,0
2018,010,6,1,154700,..C
2018,010,6,2,154700,..C
2018,010,6,9,154700,0
2018,010,9,1,154700,..C
2018,010,9,2,154700,..C
2018,010,9,9,154700,0
2018,010,77,1,154700,15
2018,010,77,2,154700,21
2018,010,77,9,154700,39
2018,010,9999,1,154700,15
2018,010,9999,2,154700,21
2018,010,9999,9,154700,39
2018,010,1,1,154800,9
2018,010,1,2,154800,9
2018,010,1,9,154800,15
2018,010,2,1,154800,6
2018,010,2,2,154800,3
2018,010,2,9,154800,9
2018,010,3,1,154800,6
2018,010,3,2,154800,15
2018,010,3,9,154800,21
2018,010,4,1,154800,12
2018,010,4,2,154800,18
2018,010,4,9,154800,27
2018,010,5,1,154800,0
2018,010,5,2,154800,0
2018,010,5,9,154800,0
2018,010,6,1,154800,0
2018,010,6,2,154800,0
2018,010,6,9,154800,0
2018,010,9,1,154800,0
2018,010,9,2,154800,0
2018,010,9,9,154800,0
2018,010,77,1,154800,24
2018,010,77,2,154800,33
2018,010,77,9,154800,57
2018,010,9999,1,154800,24
2018,010,9999,2,154800,33
2018,010,9999,9,154800,57
2018,010,1,1,154900,3
2018,010,1,2,154900,6
2018,010,1,9,154900,9
2018,010,2,1,154900,0
2018,010,2,2,154900,6
2018,010,2,9,154900,6
2018,010,3,1,154900,9
2018,010,3,2,154900,6
2018,010,3,9,154900,12
2018,010,4,1,154900,12
2018,010,4,2,154900,12
2018,010,4,9,154900,27
2018,010,5,1,154900,0
2018,010,5,2,154900,3
2018,010,5,9,154900,3
2018,010,6,1,154900,0
2018,010,6,2,154900,0
2018,010,6,9,154900,0
2018,010,9,1,154900,0
2018,010,9,2,154900,0
2018,010,9,9,154900,0
2018,010,77,1,154900,24
2018,010,77,2,154900,27
2018,010,77,9,154900,48
2018,010,9999,1,154900,24
2018,010,9999,2,154900,27
2018,010,9999,9,154900,48
2018,010,1,1,155000,30
2018,010,1,2,155000,21
2018,010,1,9,155000,54
2018,010,2,1,155000,..C
2018,010,2,2,155000,..C
2018,010,2,9,155000,9
2018,010,3,1,155000,..C
2018,010,3,2,155000,..C
2018,010,3,9,155000,0
2018,010,4,1,155000,..C
2018,010,4,2,155000,..C
2018,010,4,9,155000,0
2018,010,5,1,155000,..C
2018,010,5,2,155000,..C
2018,010,5,9,155000,0
2018,010,6,1,155000,..C
2018,010,6,2,155000,..C
2018,010,6,9,155000,0
2018,010,9,1,155000,..C
2018,010,9,2,155000,..C
2018,010,9,9,155000,0
2018,010,77,1,155000,30
2018,010,77,2,155000,24
2018,010,77,9,155000,54
2018,010,9999,1,155000,30
2018,010,9999,2,155000,24
2018,010,9999,9,155000,54
2018,010,1,1,155100,3
2018,010,1,2,155100,6
2018,010,1,9,155100,9
2018,010,2,1,155100,6
2018,010,2,2,155100,12
2018,010,2,9,155100,21
2018,010,3,1,155100,27
2018,010,3,2,155100,27
2018,010,3,9,155100,54
2018,010,4,1,155100,3
2018,010,4,2,155100,3
2018,010,4,9,155100,6
2018,010,5,1,155100,0
2018,010,5,2,155100,0
2018,010,5,9,155100,0
2018,010,6,1,155100,0
2018,010,6,2,155100,0
2018,010,6,9,155100,0
2018,010,9,1,155100,0
2018,010,9,2,155100,0
2018,010,9,9,155100,0
2018,010,77,1,155100,33
2018,010,77,2,155100,33
2018,010,77,9,155100,66
2018,010,9999,1,155100,33
2018,010,9999,2,155100,33
2018,010,9999,9,155100,66
2018,010,1,1,155200,..C
2018,010,1,2,155200,..C
2018,010,1,9,155200,9
2018,010,2,1,155200,..C
2018,010,2,2,155200,..C
2018,010,2,9,155200,0
2018,010,3,1,155200,..C
2018,010,3,2,155200,..C
2018,010,3,9,155200,0
2018,010,4,1,155200,12
2018,010,4,2,155200,..C
2018,010,4,9,155200,15
2018,010,5,1,155200,..C
2018,010,5,2,155200,..C
2018,010,5,9,155200,0
2018,010,6,1,155200,..C
2018,010,6,2,155200,..C
2018,010,6,9,155200,0
2018,010,9,1,155200,..C
2018,010,9,2,155200,..C
2018,010,9,9,155200,0
2018,010,77,1,155200,18
2018,010,77,2,155200,9
2018,010,77,9,155200,24
2018,010,9999,1,155200,18
2018,010,9999,2,155200,9
2018,010,9999,9,155200,24
2018,010,1,1,155300,..C
2018,010,1,2,155300,9
2018,010,1,9,155300,12
2018,010,2,1,155300,..C
2018,010,2,2,155300,..C
2018,010,2,9,155300,3
2018,010,3,1,155300,..C
2018,010,3,2,155300,..C
2018,010,3,9,155300,0
2018,010,4,1,155300,12
2018,010,4,2,155300,9
2018,010,4,9,155300,21
2018,010,5,1,155300,..C
2018,010,5,2,155300,..C
2018,010,5,9,155300,0
2018,010,6,1,155300,..C
2018,010,6,2,155300,..C
2018,010,6,9,155300,0
2018,010,9,1,155300,..C
2018,010,9,2,155300,..C
2018,010,9,9,155300,0
2018,010,77,1,155300,18
2018,010,77,2,155300,15
2018,010,77,9,155300,36
2018,010,9999,1,155300,18
2018,010,9999,2,155300,15
2018,010,9999,9,155300,36
2018,010,1,1,155400,..C
2018,010,1,2,155400,12
2018,010,1,9,155400,15
2018,010,2,1,155400,..C
2018,010,2,2,155400,..C
2018,010,2,9,155400,3
2018,010,3,1,155400,..C
2018,010,3,2,155400,..C
2018,010,3,9,155400,3
2018,010,4,1,155400,6
2018,010,4,2,155400,9
2018,010,4,9,155400,18
2018,010,5,1,155400,..C
2018,010,5,2,155400,..C
2018,010,5,9,155400,3
2018,010,6,1,155400,..C
2018,010,6,2,155400,..C
2018,010,6,9,155400,0
2018,010,9,1,155400,..C
2018,010,9,2,155400,..C
2018,010,9,9,155400,0
2018,010,77,1,155400,15
2018,010,77,2,155400,21
2018,010,77,9,155400,33
2018,010,9999,1,155400,15
2018,010,9999,2,155400,21
2018,010,9999,9,155400,33
2018,010,1,1,155500,..C
2018,010,1,2,155500,..C
2018,010,1,9,155500,..C
2018,010,2,1,155500,..C
2018,010,2,2,155500,..C
2018,010,2,9,155500,..C
2018,010,3,1,155500,..C
2018,010,3,2,155500,..C
2018,010,3,9,155500,..C
2018,010,4,1,155500,..C
2018,010,4,2,155500,..C
2018,010,4,9,155500,..C
2018,010,5,1,155500,..C
2018,010,5,2,155500,..C
2018,010,5,9,155500,..C
2018,010,6,1,155500,..C
2018,010,6,2,155500,..C
2018,010,6,9,155500,..C
2018,010,9,1,155500,..C
2018,010,9,2,155500,..C
2018,010,9,9,155500,..C
2018,010,77,1,155500,..C
2018,010,77,2,155500,..C
2018,010,77,9,155500,6
2018,010,9999,1,155500,3
2018,010,9999,2,155500,6
2018,010,9999,9,155500,6
2018,010,1,1,155600,9
2018,010,1,2,155600,6
2018,010,1,9,155600,15
2018,010,2,1,155600,6
2018,010,2,2,155600,6
2018,010,2,9,155600,9
2018,010,3,1,155600,15
2018,010,3,2,155600,9
2018,010,3,9,155600,21
2018,010,4,1,155600,15
2018,010,4,2,155600,9
2018,010,4,9,155600,21
2018,010,5,1,155600,3
2018,010,5,2,155600,3
2018,010,5,9,155600,3
2018,010,6,1,155600,0
2018,010,6,2,155600,0
2018,010,6,9,155600,0
2018,010,9,1,155600,0
2018,010,9,2,155600,0
2018,010,9,9,155600,0
2018,010,77,1,155600,36
2018,010,77,2,155600,24
2018,010,77,9,155600,57
2018,010,9999,1,155600,36
2018,010,9999,2,155600,24
2018,010,9999,9,155600,57
2018,010,1,1,155700,0
2018,010,1,2,155700,3
2018,010,1,9,155700,6
2018,010,2,1,155700,3
2018,010,2,2,155700,9
2018,010,2,9,155700,12
2018,010,3,1,155700,18
2018,010,3,2,155700,30
2018,010,3,9,155700,48
2018,010,4,1,155700,0
2018,010,4,2,155700,0
2018,010,4,9,155700,3
2018,010,5,1,155700,0
2018,010,5,2,155700,0
2018,010,5,9,155700,0
2018,010,6,1,155700,0
2018,010,6,2,155700,0
2018,010,6,9,155700,0
2018,010,9,1,155700,0
2018,010,9,2,155700,0
2018,010,9,9,155700,0
2018,010,77,1,155700,21
2018,010,77,2,155700,33
2018,010,77,9,155700,54
2018,010,9999,1,155700,21
2018,010,9999,2,155700,33
2018,010,9999,9,155700,54
2018,010,1,1,155800,0
2018,010,1,2,155800,3
2018,010,1,9,155800,6
2018,010,2,1,155800,15
2018,010,2,2,155800,12
2018,010,2,9,155800,24
2018,010,3,1,155800,30
2018,010,3,2,155800,33
2018,010,3,9,155800,63
2018,010,4,1,155800,3
2018,010,4,2,155800,0
2018,010,4,9,155800,3
2018,010,5,1,155800,0
2018,010,5,2,155800,0
2018,010,5,9,155800,0
2018,010,6,1,155800,0
2018,010,6,2,155800,0
2018,010,6,9,155800,0
2018,010,9,1,155800,0
2018,010,9,2,155800,0
2018,010,9,9,155800,0
2018,010,77,1,155800,36
2018,010,77,2,155800,36
2018,010,77,9,155800,75
2018,010,9999,1,155800,36
2018,010,9999,2,155800,36
2018,010,9999,9,155800,75
2018,010,1,1,155900,3
2018,010,1,2,155900,6
2018,010,1,9,155900,12
2018,010,2,1,155900,9
2018,010,2,2,155900,3
2018,010,2,9,155900,12
2018,010,3,1,155900,15
2018,010,3,2,155900,18
2018,010,3,9,155900,36
2018,010,4,1,155900,12
2018,010,4,2,155900,12
2018,010,4,9,155900,27
2018,010,5,1,155900,0
2018,010,5,2,155900,0
2018,010,5,9,155900,0
2018,010,6,1,155900,0
2018,010,6,2,155900,0
2018,010,6,9,155900,0
2018,010,9,1,155900,0
2018,010,9,2,155900,0
2018,010,9,9,155900,0
2018,010,77,1,155900,33
2018,010,77,2,155900,30
2018,010,77,9,155900,63
2018,010,9999,1,155900,33
2018,010,9999,2,155900,30
2018,010,9999,9,155900,63
2018,010,1,1,156000,..C
2018,010,1,2,156000,..C
2018,010,1,9,156000,..C
2018,010,2,1,156000,..C
2018,010,2,2,156000,..C
2018,010,2,9,156000,..C
2018,010,3,1,156000,..C
2018,010,3,2,156000,..C
2018,010,3,9,156000,..C
2018,010,4,1,156000,..C
2018,010,4,2,156000,..C
2018,010,4,9,156000,..C
2018,010,5,1,156000,..C
2018,010,5,2,156000,..C
2018,010,5,9,156000,..C
2018,010,6,1,156000,..C
2018,010,6,2,156000,..C
2018,010,6,9,156000,..C
2018,010,9,1,156000,..C
2018,010,9,2,156000,..C
2018,010,9,9,156000,..C
2018,010,77,1,156000,..C
2018,010,77,2,156000,..C
2018,010,77,9,156000,..C
2018,010,9999,1,156000,..C
2018,010,9999,2,156000,..C
2018,010,9999,9,156000,..C
2018,010,1,1,156100,..C
2018,010,1,2,156100,..C
2018,010,1,9,156100,6
2018,010,2,1,156100,..C
2018,010,2,2,156100,..C
2018,010,2,9,156100,0
2018,010,3,1,156100,..C
2018,010,3,2,156100,..C
2018,010,3,9,156100,0
2018,010,4,1,156100,..C
2018,010,4,2,156100,9
2018,010,4,9,156100,15
2018,010,5,1,156100,..C
2018,010,5,2,156100,..C
2018,010,5,9,156100,3
2018,010,6,1,156100,..C
2018,010,6,2,156100,..C
2018,010,6,9,156100,0
2018,010,9,1,156100,..C
2018,010,9,2,156100,..C
2018,010,9,9,156100,0
2018,010,77,1,156100,9
2018,010,77,2,156100,15
2018,010,77,9,156100,24
2018,010,9999,1,156100,9
2018,010,9999,2,156100,15
2018,010,9999,9,156100,24
2018,010,1,1,156200,3
2018,010,1,2,156200,6
2018,010,1,9,156200,9
2018,010,2,1,156200,3
2018,010,2,2,156200,9
2018,010,2,9,156200,9
2018,010,3,1,156200,3
2018,010,3,2,156200,6
2018,010,3,9,156200,9
2018,010,4,1,156200,15
2018,010,4,2,156200,12
2018,010,4,9,156200,27
2018,010,5,1,156200,0
2018,010,5,2,156200,3
2018,010,5,9,156200,3
2018,010,6,1,156200,0
2018,010,6,2,156200,0
2018,010,6,9,156200,0
2018,010,9,1,156200,0
2018,010,9,2,156200,0
2018,010,9,9,156200,0
2018,010,77,1,156200,21
2018,010,77,2,156200,24
2018,010,77,9,156200,45
2018,010,9999,1,156200,21
2018,010,9999,2,156200,24
2018,010,9999,9,156200,45
2018,010,1,1,156300,..C
2018,010,1,2,156300,9
2018,010,1,9,156300,12
2018,010,2,1,156300,..C
2018,010,2,2,156300,..C
2018,010,2,9,156300,0
2018,010,3,1,156300,..C
2018,010,3,2,156300,..C
2018,010,3,9,156300,0
2018,010,4,1,156300,12
2018,010,4,2,156300,9
2018,010,4,9,156300,21
2018,010,5,1,156300,..C
2018,010,5,2,156300,..C
2018,010,5,9,156300,3
2018,010,6,1,156300,..C
2018,010,6,2,156300,..C
2018,010,6,9,156300,3
2018,010,9,1,156300,..C
2018,010,9,2,156300,..C
2018,010,9,9,156300,0
2018,010,77,1,156300,15
2018,010,77,2,156300,15
2018,010,77,9,156300,30
2018,010,9999,1,156300,15
2018,010,9999,2,156300,15
2018,010,9999,9,156300,30
2018,010,1,1,156400,21
2018,010,1,2,156400,21
2018,010,1,9,156400,42
2018,010,2,1,156400,..C
2018,010,2,2,156400,..C
2018,010,2,9,156400,6
2018,010,3,1,156400,..C
2018,010,3,2,156400,..C
2018,010,3,9,156400,3
2018,010,4,1,156400,..C
2018,010,4,2,156400,..C
2018,010,4,9,156400,3
2018,010,5,1,156400,..C
2018,010,5,2,156400,..C
2018,010,5,9,156400,3
2018,010,6,1,156400,..C
2018,010,6,2,156400,..C
2018,010,6,9,156400,0
2018,010,9,1,156400,..C
2018,010,9,2,156400,..C
2018,010,9,9,156400,0
2018,010,77,1,156400,27
2018,010,77,2,156400,21
2018,010,77,9,156400,45
2018,010,9999,1,156400,27
2018,010,9999,2,156400,21
2018,010,9999,9,156400,45
2018,010,1,1,156500,6
2018,010,1,2,156500,3
2018,010,1,9,156500,6
2018,010,2,1,156500,0
2018,010,2,2,156500,3
2018,010,2,9,156500,6
2018,010,3,1,156500,9
2018,010,3,2,156500,9
2018,010,3,9,156500,18
2018,010,4,1,156500,15
2018,010,4,2,156500,15
2018,010,4,9,156500,27
2018,010,5,1,156500,0
2018,010,5,2,156500,0
2018,010,5,9,156500,0
2018,010,6,1,156500,0
2018,010,6,2,156500,0
2018,010,6,9,156500,0
2018,010,9,1,156500,0
2018,010,9,2,156500,0
2018,010,9,9,156500,0
2018,010,77,1,156500,24
2018,010,77,2,156500,24
2018,010,77,9,156500,51
2018,010,9999,1,156500,24
2018,010,9999,2,156500,24
2018,010,9999,9,156500,51
2018,010,1,1,156600,9
2018,010,1,2,156600,12
2018,010,1,9,156600,21
2018,010,2,1,156600,..C
2018,010,2,2,156600,..C
2018,010,2,9,156600,0
2018,010,3,1,156600,..C
2018,010,3,2,156600,..C
2018,010,3,9,156600,3
2018,010,4,1,156600,12
2018,010,4,2,156600,9
2018,010,4,9,156600,21
2018,010,5,1,156600,..C
2018,010,5,2,156600,..C
2018,010,5,9,156600,3
2018,010,6,1,156600,..C
2018,010,6,2,156600,..C
2018,010,6,9,156600,3
2018,010,9,1,156600,..C
2018,010,9,2,156600,..C
2018,010,9,9,156600,0
2018,010,77,1,156600,24
2018,010,77,2,156600,18
2018,010,77,9,156600,42
2018,010,9999,1,156600,24
2018,010,9999,2,156600,18
2018,010,9999,9,156600,42
2018,010,1,1,156700,..C
2018,010,1,2,156700,..C
2018,010,1,9,156700,3
2018,010,2,1,156700,6
2018,010,2,2,156700,..C
2018,010,2,9,156700,6
2018,010,3,1,156700,9
2018,010,3,2,156700,6
2018,010,3,9,156700,12
2018,010,4,1,156700,12
2018,010,4,2,156700,9
2018,010,4,9,156700,18
2018,010,5,1,156700,..C
2018,010,5,2,156700,..C
2018,010,5,9,156700,0
2018,010,6,1,156700,..C
2018,010,6,2,156700,..C
2018,010,6,9,156700,0
2018,010,9,1,156700,..C
2018,010,9,2,156700,..C
2018,010,9,9,156700,0
2018,010,77,1,156700,21
2018,010,77,2,156700,15
2018,010,77,9,156700,39
2018,010,9999,1,156700,21
2018,010,9999,2,156700,15
2018,010,9999,9,156700,39
2018,010,1,1,156800,..C
2018,010,1,2,156800,..C
2018,010,1,9,156800,3
2018,010,2,1,156800,12
2018,010,2,2,156800,6
2018,010,2,9,156800,18
2018,010,3,1,156800,24
2018,010,3,2,156800,24
2018,010,3,9,156800,48
2018,010,4,1,156800,..C
2018,010,4,2,156800,..C
2018,010,4,9,156800,0
2018,010,5,1,156800,..C
2018,010,5,2,156800,..C
2018,010,5,9,156800,0
2018,010,6,1,156800,..C
2018,010,6,2,156800,..C
2018,010,6,9,156800,0
2018,010,9,1,156800,..C
2018,010,9,2,156800,..C
2018,010,9,9,156800,0
2018,010,77,1,156800,27
2018,010,77,2,156800,30
2018,010,77,9,156800,57
2018,010,9999,1,156800,27
2018,010,9999,2,156800,30
2018,010,9999,9,156800,57
2018,010,1,1,156900,6
2018,010,1,2,156900,6
2018,010,1,9,156900,9
2018,010,2,1,156900,3
2018,010,2,2,156900,3
2018,010,2,9,156900,6
2018,010,3,1,156900,6
2018,010,3,2,156900,3
2018,010,3,9,156900,6
2018,010,4,1,156900,18
2018,010,4,2,156900,21
2018,010,4,9,156900,39
2018,010,5,1,156900,3
2018,010,5,2,156900,0
2018,010,5,9,156900,0
2018,010,6,1,156900,0
2018,010,6,2,156900,0
2018,010,6,9,156900,3
2018,010,9,1,156900,0
2018,010,9,2,156900,0
2018,010,9,9,156900,0
2018,010,77,1,156900,30
2018,010,77,2,156900,30
2018,010,77,9,156900,57
2018,010,9999,1,156900,30
2018,010,9999,2,156900,30
2018,010,9999,9,156900,57
2018,010,1,1,157000,..C
2018,010,1,2,157000,..C
2018,010,1,9,157000,6
2018,010,2,1,157000,..C
2018,010,2,2,157000,..C
2018,010,2,9,157000,3
2018,010,3,1,157000,6
2018,010,3,2,157000,..C
2018,010,3,9,157000,9
2018,010,4,1,157000,12
2018,010,4,2,157000,6
2018,010,4,9,157000,15
2018,010,5,1,157000,..C
2018,010,5,2,157000,..C
2018,010,5,9,157000,0
2018,010,6,1,157000,..C
2018,010,6,2,157000,..C
2018,010,6,9,157000,0
2018,010,9,1,157000,..C
2018,010,9,2,157000,..C
2018,010,9,9,157000,0
2018,010,77,1,157000,18
2018,010,77,2,157000,12
2018,010,77,9,157000,30
2018,010,9999,1,157000,18
2018,010,9999,2,157000,12
2018,010,9999,9,157000,30
2018,010,1,1,157100,21
2018,010,1,2,157100,21
2018,010,1,9,157100,42
2018,010,2,1,157100,..C
2018,010,2,2,157100,6
2018,010,2,9,157100,9
2018,010,3,1,157100,..C
2018,010,3,2,157100,..C
2018,010,3,9,157100,3
2018,010,4,1,157100,..C
2018,010,4,2,157100,..C
2018,010,4,9,157100,9
2018,010,5,1,157100,..C
2018,010,5,2,157100,..C
2018,010,5,9,157100,0
2018,010,6,1,157100,..C
2018,010,6,2,157100,..C
2018,010,6,9,157100,3
2018,010,9,1,157100,..C
2018,010,9,2,157100,..C
2018,010,9,9,157100,0
2018,010,77,1,157100,30
2018,010,77,2,157100,24
2018,010,77,9,157100,54
2018,010,9999,1,157100,30
2018,010,9999,2,157100,24
2018,010,9999,9,157100,54
2018,010,1,1,157200,..C
2018,010,1,2,157200,..C
2018,010,1,9,157200,3
2018,010,2,1,157200,..C
2018,010,2,2,157200,..C
2018,010,2,9,157200,9
2018,010,3,1,157200,15
2018,010,3,2,157200,18
2018,010,3,9,157200,33
2018,010,4,1,157200,..C
2018,010,4,2,157200,..C
2018,010,4,9,157200,6
2018,010,5,1,157200,..C
2018,010,5,2,157200,..C
2018,010,5,9,157200,0
2018,010,6,1,157200,..C
2018,010,6,2,157200,..C
2018,010,6,9,157200,0
2018,010,9,1,157200,..C
2018,010,9,2,157200,..C
2018,010,9,9,157200,0
2018,010,77,1,157200,21
2018,010,77,2,157200,24
2018,010,77,9,157200,45
2018,010,9999,1,157200,21
2018,010,9999,2,157200,24
2018,010,9999,9,157200,45
2018,010,1,1,157300,..C
2018,010,1,2,157300,..C
2018,010,1,9,157300,6
2018,010,2,1,157300,..C
2018,010,2,2,157300,..C
2018,010,2,9,157300,0
2018,010,3,1,157300,..C
2018,010,3,2,157300,..C
2018,010,3,9,157300,3
2018,010,4,1,157300,12
2018,010,4,2,157300,15
2018,010,4,9,157300,27
2018,010,5,1,157300,..C
2018,010,5,2,157300,..C
2018,010,5,9,157300,3
2018,010,6,1,157300,..C
2018,010,6,2,157300,..C
2018,010,6,9,157300,3
2018,010,9,1,157300,..C
2018,010,9,2,157300,..C
2018,010,9,9,157300,0
2018,010,77,1,157300,18
2018,010,77,2,157300,15
2018,010,77,9,157300,33
2018,010,9999,1,157300,18
2018,010,9999,2,157300,15
2018,010,9999,9,157300,33
2018,010,1,1,157400,24
2018,010,1,2,157400,21
2018,010,1,9,157400,45
2018,010,2,1,157400,..C
2018,010,2,2,157400,..C
2018,010,2,9,157400,3
2018,010,3,1,157400,..C
2018,010,3,2,157400,..C
2018,010,3,9,157400,3
2018,010,4,1,157400,..C
2018,010,4,2,157400,..C
2018,010,4,9,157400,3
2018,010,5,1,157400,..C
2018,010,5,2,157400,..C
2018,010,5,9,157400,0
2018,010,6,1,157400,..C
2018,010,6,2,157400,..C
2018,010,6,9,157400,0
2018,010,9,1,157400,..C
2018,010,9,2,157400,..C
2018,010,9,9,157400,0
2018,010,77,1,157400,24
2018,010,77,2,157400,21
2018,010,77,9,157400,45
2018,010,9999,1,157400,24
2018,010,9999,2,157400,21
2018,010,9999,9,157400,45
2018,010,1,1,157500,..C
2018,010,1,2,157500,..C
2018,010,1,9,157500,6
2018,010,2,1,157500,..C
2018,010,2,2,157500,..C
2018,010,2,9,157500,9
2018,010,3,1,157500,6
2018,010,3,2,157500,9
2018,010,3,9,157500,15
2018,010,4,1,157500,12
2018,010,4,2,157500,9
2018,010,4,9,157500,18
2018,010,5,1,157500,..C
2018,010,5,2,157500,..C
2018,010,5,9,157500,3
2018,010,6,1,157500,..C
2018,010,6,2,157500,..C
2018,010,6,9,157500,0
2018,010,9,1,157500,..C
2018,010,9,2,157500,..C
2018,010,9,9,157500,0
2018,010,77,1,157500,21
2018,010,77,2,157500,21
2018,010,77,9,157500,39
2018,010,9999,1,157500,21
2018,010,9999,2,157500,21
2018,010,9999,9,157500,39
2018,010,1,1,157600,..C
2018,010,1,2,157600,..C
2018,010,1,9,157600,3
2018,010,2,1,157600,..C
2018,010,2,2,157600,..C
2018,010,2,9,157600,0
2018,010,3,1,157600,..C
2018,010,3,2,157600,..C
2018,010,3,9,157600,3
2018,010,4,1,157600,..C
2018,010,4,2,157600,..C
2018,010,4,9,157600,3
2018,010,5,1,157600,..C
2018,010,5,2,157600,..C
2018,010,5,9,157600,0
2018,010,6,1,157600,..C
2018,010,6,2,157600,..C
2018,010,6,9,157600,0
2018,010,9,1,157600,..C
2018,010,9,2,157600,..C
2018,010,9,9,157600,0
2018,010,77,1,157600,..C
2018,010,77,2,157600,..C
2018,010,77,9,157600,6
2018,010,9999,1,157600,3
2018,010,9999,2,157600,3
2018,010,9999,9,157600,6
2018,010,1,1,157700,9
2018,010,1,2,157700,3
2018,010,1,9,157700,12
2018,010,2,1,157700,12
2018,010,2,2,157700,6
2018,010,2,9,157700,15
2018,010,3,1,157700,33
2018,010,3,2,157700,39
2018,010,3,9,157700,72
2018,010,4,1,157700,3
2018,010,4,2,157700,9
2018,010,4,9,157700,12
2018,010,5,1,157700,0
2018,010,5,2,157700,0
2018,010,5,9,157700,0
2018,010,6,1,157700,0
2018,010,6,2,157700,0
2018,010,6,9,157700,0
2018,010,9,1,157700,0
2018,010,9,2,157700,0
2018,010,9,9,157700,0
2018,010,77,1,157700,42
2018,010,77,2,157700,48
2018,010,77,9,157700,90
2018,010,9999,1,157700,42
2018,010,9999,2,157700,48
2018,010,9999,9,157700,90
2018,010,1,1,157800,..C
2018,010,1,2,157800,9
2018,010,1,9,157800,15
2018,010,2,1,157800,..C
2018,010,2,2,157800,..C
2018,010,2,9,157800,0
2018,010,3,1,157800,..C
2018,010,3,2,157800,..C
2018,010,3,9,157800,6
2018,010,4,1,157800,18
2018,010,4,2,157800,21
2018,010,4,9,157800,42
2018,010,5,1,157800,..C
2018,010,5,2,157800,..C
2018,010,5,9,157800,3
2018,010,6,1,157800,..C
2018,010,6,2,157800,..C
2018,010,6,9,157800,0
2018,010,9,1,157800,..C
2018,010,9,2,157800,..C
2018,010,9,9,157800,0
2018,010,77,1,157800,27
2018,010,77,2,157800,33
2018,010,77,9,157800,57
2018,010,9999,1,157800,27
